timestamp,likes,comments,hasImages,postUrl,text
"2026-07-23T15:16:06.590+08:00","4","0",yes,"https://www.linkedin.com/feed/update/urn:li:activity:7485944320701771776/","HBM $/rack goes from ~$150-300k/rack in Blackwell to ~$400k/rack in Vera Rubin."
"2026-07-23T00:16:06.590+08:00","8","0",yes,"https://www.linkedin.com/feed/update/urn:li:activity:7485899051343708160/","SK Hynix is expected to bring in $231 Billion of revenue this year up from $67B last year."
"2026-07-22T22:16:06.590+08:00","1","0",yes,"https://www.linkedin.com/feed/update/urn:li:activity:7485867826025508864/","The AI boom leading to Semi boom 🚀"
"2026-07-22T21:16:16.318+08:00","6","1",yes,"https://www.linkedin.com/feed/update/urn:li:activity:7485717810493407232/","China’s Battery dominance 🔋⚡️"
"2026-07-22T16:16:16.318+08:00","13","0",yes,"https://www.linkedin.com/feed/update/urn:li:activity:7485695175017619456/","TSMC's CFO Wendell Huang shared last week that the firm is seeing strong demand from US customers. The executive's comments came after the Taiwanese firm's latest earnings report, which also saw it announce an additional $100 billion investment in the US. Huang outlined that TSMC's 3-nanometer facilities in the US should come online by the second half of next year and added that the costs of building facilities in the US were higher than in Taiwan."
"2026-07-22T16:16:16.318+08:00","7","0",yes,"","Artificial Intelligence is not developed, rather raised like Human Beings in their houses.   Datacenters are home for AI."
"2026-07-22T16:16:16.318+08:00","7","0",yes,"","Data Center & Power Demand ⚡️  > Massive Deficit: Demand for data centers continues to heavily outpace supply. In 2025, only 8.9 GW of capacity was lit in North America against nearly 21.1 GW of demand, resulting in a ~12 GW deficit.  > Extended Timelines: Hyperscalers traditionally commit to capacity deliverable within 12–18 months, but due to constraints, this window is expected to widen to 24+ months.  > Hyperscaler Capex Scaling: Mega-cap tech capital expenditure is on pace to reach $770B in CY26E (up 74% YoY), which is nearly 5x the $156B deployed in CY23.  > AI Chip Metrics: Bottom-up accelerator chip sales imply ~30 GW of global AI power demand in 2026E. North America accounts for 19 GW of this demand, nearly double the 10.3 GW of new capacity expected to come online.  > Surging Backlogs: The combined cloud backlog surged to $2T in 1Q26, growing three times faster than capex since 2023.  The Six Physical Supply Constraints  > EPC / Construction Labor (2026 Binding Constraint): Reaches its supply ceiling at 10.4 GW. Access to skilled craft labor and electrical trades is currently the most significant bottleneck in the ecosystem.  > Cooling Systems (2028 Binding Constraint): Reaches an 11.4 GW ceiling in 2026 and becomes the primary binding constraint from 2028 onward as chip densities demand highly complex liquid- and hybrid-cooling architectures.  > Power Availability: Set at an 11.6 GW ceiling for 2026. While technically above labor/cooling limits, the US interconnection queue faces long wait times (median 5–8 years). Behind-the-meter (BTM) solutions are increasingly emerging as workarounds.  > Electrical Equipment: Bounded at 12.4 GW. Backlogs for critical components like switchgear are expanding at 2–4x the rate of revenue delivery, with lead times reaching 52–65 weeks.  > Power Transformers: Bounded at 13.2 GW. Lead times for custom-engineered large power transformers routinely exceed 24 to 36 months.  > Power Transformers: Bounded at 13.2 GW. Lead times for custom-engineered large power transformers routinely exceed 24 to 36 months.  $GEV $VRT $TT $CARR $FPS"
"2026-07-22T16:16:35.253+08:00","5","0",yes,"","Smartphones market share in India. 🇮🇳"
"2026-07-22T16:16:35.253+08:00","17","0",yes,"","I can’t believe today Intel is major part of Nvidia portfolio, feels like a fairy tale 😅  This shows Jensen Huang as a true definition of great founder.   We all know how ruthless is tech industry. 🤔"
"2026-07-22T16:16:35.253+08:00","3","0",yes,"","Riding the AI memory wave 🌊 🚀"
"2026-07-21T16:16:54.082+08:00","6","0",yes,"","Samsung Electronics and SK hynix are expected to keep printing money.  Operating profit estimates for Samsung Electronics and SK hynix  1. Samsung Electronics 2026: KRW 441T ($287.9B) 2027: KRW 837T ($546.5B) 2028: KRW 902T ($588.9B)  2. SK hynix 2026: KRW 327T ($213.5B) 2027: KRW 623T ($406.8B) 2028: KRW 667T ($435.5B)"
"2026-07-21T16:16:54.082+08:00","7","0",yes,"","South Korea dominates Memory.  US has lost cutting edge logic, it has to make sure it doesn’t lose memory race.   $MU 🚀"
"2026-07-21T16:17:03.532+08:00","2","5",yes,"","US is on AI siege 🤯  China is releasing back to back models 😶‍🌫️"
"2026-07-21T16:17:03.532+08:00","24","0",yes,"","Micron’s margins are better than Nvidia."
"2026-07-21T16:17:03.532+08:00","2","1",yes,"","Tokenomics is the new Economy. 💡"
"2026-07-20T16:17:12.875+08:00","9","0",yes,"https://www.linkedin.com/feed/update/urn:li:activity:7484917530109714432/","Global data center memory CAPEX is projected at $1.4 Trillion by 2030."
"2026-07-20T16:17:12.875+08:00","20","0",yes,"https://www.linkedin.com/feed/update/urn:li:activity:7484887327740256256/","iPhone 18 Pro Motherboard leaked.  Brand new A20 Pro Chip with WMCM Packaging Technology & It's gonna come with LPDDR6 RAM Type."
"2026-07-20T16:17:31.764+08:00","21","2",yes,"https://www.linkedin.com/feed/update/urn:li:activity:7484857127954509824/","I thought the demand is only for GPUs 😅"
"2026-07-20T16:17:31.764+08:00","11","0",yes,"https://www.linkedin.com/feed/update/urn:li:activity:7484811886031437824/","OpenAI Foundation might donate 5% stake to US government. 🇺🇸"
"2026-07-20T16:17:31.764+08:00","6","0",yes,"https://www.linkedin.com/feed/update/urn:li:activity:7484766540786081792/","The contracted AI compute pricing has tripled in nine months.  Late 2025 compute deals were printing at roughly $10–18M per MW per year, Nebius/Microsoft in September at ~$17M/MW, Nscale/Microsoft in October at ~$10M/MW.   2026 deals are a completely different market.   Anthropic with a hyperscaler paid in May ~$30M/MW, Google with a hyperscaler in June, ~$50M/MW, Reflection AI in June, ~$50M/MW.  This is a real time structural re-rating of AI infrastructure and the biggest tailwind the neocloud sector has ever seen."
"2026-07-19T16:17:31.764+08:00","8","0",yes,"https://www.linkedin.com/feed/update/urn:li:activity:7484699687384526848/","Samsung hits a record 89.4 trillion won ($58B) quarterly profit on the AI chip boom 🚀"
"2026-07-19T16:17:41.328+08:00","55","2",yes,"https://www.linkedin.com/feed/update/urn:li:activity:7484630640945037312/","TSMC, Micron, SK Hynix, Samsung agressively on expansion. 🚀"
"2026-07-19T16:17:41.328+08:00","1","0",yes,"https://www.linkedin.com/feed/update/urn:li:activity:7484585337164533760/","Memory equalize Logic  For many years Logic dominated."
"2026-07-19T16:17:50.642+08:00","3","0",yes,"https://www.linkedin.com/feed/update/urn:li:activity:7484540415887691776/","Google is the most innovative company in the world 🌎"
"2026-07-19T16:17:50.642+08:00","6","0",yes,"https://www.linkedin.com/feed/update/urn:li:activity:7484494740047200256/","Apple price hike economics.   > Anticipated iPhone Price Hike: Following recent price increases across non-iPhone products, Morgan Stanley now expects a $200 like-for-like starting price increase for the upcoming iPhone 18 lineup (particularly Pro models) in September, up from their previous estimate of $100–$150.   > Protecting Against Inflation: Non-iPhone pricing actions taken on June 25, 2026, indicate that Apple is aggressively prioritizing gross margin preservation to offset sharply rising memory costs (DRAM and NAND inflation).   > Incremental Margins: A $200 price hike on the iPhone 18 Pro (256GB) is estimated to keep its gross margin stable at ~40%. Similarly, the recent $100 increase on the iPad (2025) and $200 increase on the MacBook Air imply internal incremental gross margins of 40% and 27%, respectively.   Consumer Demand & Inelasticity  > Resilient Consumer Behavior: Supply chain checks and steady device lead times suggest that recent price hikes have not negatively affected consumer demand or modified Apple's manufacturing volume strategies.   > Product Elasticity Breakdown: Historical analysis shows Apple's core products possess relatively inelastic demand:   iPhone: The most inelastic product with an estimated elasticity of 0.2–0.5.   Mac: Exhibiting an elasticity of 0.8.   iPad: Demonstrating a roughly unitary price elasticity of 1.0."
"2026-07-18T16:18:09.786+08:00","9","0",yes,"https://www.linkedin.com/feed/update/urn:li:activity:7484449444361510912/","Memory forecast 💡   > HBM Forecast Lifted: The total HBM industry demand forecast was nudged upward to 33.1bn Gb in 2026 (+90% YoY) and 58.7bn Gb in 2027 (+77% YoY).  > AI Accelerator Growth: This is driven by strong hardware procurement. UBS models HBM needs equivalent to 8.5 million Nvidia AI GPU units in 2026 (11.0 million in 2027), alongside upward revisions for Google TPUs (9.1 million units in 2027), AMD, and AWS.  > DDR5 Focus: Suppliers are targeting 50–70% of DDR5 volumes to be tied up in these long-term agreements. Samsung expects to finalize revised LTAs with several major customers by 3Q26.  > DDR Contract Pricing Raised: Baseline DDR contract prices are now expected to jump +32% QoQ in 3Q26 (up from the +17% previously forecasted) and +18% QoQ in 4Q26 (up from +12%). This follows a massive +67% QoQ surge in 2Q26.  > Massive Structural Supply Deficit: Driven by ""agentic AI"" deployments, UBS forecasts a massive 17-percentage-point gap between DRAM supply (+19.3%) and demand (+36.2%) by 2027. Because of this, standard consumer electronics (like laptops, smartphones, and PCs) are facing a severe secondary memory shortage that will likely keep prices elevated through 2028.  > A New Global Top 4 Player: According to UBS and recent market data, CXMT’s global DRAM revenue market share jumped to ~7.7% to 8% in early 2026. This is more than double its 3–4% share from 2025, solidifying its spot right behind the ""Big Three"" (Samsung at 38%, SK Hynix at 29%, and Micron at 22%)."
"2026-07-18T16:18:19.456+08:00","8","0",yes,"https://www.linkedin.com/feed/update/urn:li:activity:7484404149657214976/","Analysts are now projecting $742B in 2027 operating income for the leading memory chip companies.  𝗨𝗽 𝗻𝗲𝗮𝗿𝗹𝘆 𝟴𝟬𝟬% 𝗳𝗿𝗼𝗺 𝟮𝟬𝟮𝟱.  Samsung: $312 billion SK Hynix: $248 billion Micron $MU: $182 billion"
"2026-07-23T21:09:30.914+08:00","2","1",yes,"https://www.linkedin.com/feed/update/urn:li:activity:7486033415931064320/","BJP messed up with wrong generation!"
"2026-07-23T19:09:30.914+08:00","4","0",yes,"https://www.linkedin.com/feed/update/urn:li:activity:7486009961437667328/","The email which changed the world 🌍"
"2026-07-23T15:09:30.914+08:00","10","0",yes,"https://www.linkedin.com/feed/update/urn:li:activity:7485944320701771776/","HBM $/rack goes from ~$150-300k/rack in Blackwell to ~$400k/rack in Vera Rubin."
"2026-07-23T00:09:40.450+08:00","9","0",yes,"https://www.linkedin.com/feed/update/urn:li:activity:7485899051343708160/","SK Hynix is expected to bring in $231 Billion of revenue this year up from $67B last year."
"2026-07-22T23:22:08.130+08:00","1","0",yes,"https://www.linkedin.com/feed/update/urn:li:activity:7485867826025508864/","The AI boom leading to Semi boom 🚀"
"2026-07-22T23:22:08.130+08:00","6","1",yes,"","China’s Battery dominance 🔋⚡️"
"2026-07-22T23:22:08.130+08:00","18","0",yes,"","TSMC's CFO Wendell Huang shared last week that the firm is seeing strong demand from US customers. The executive's comments came after the Taiwanese firm's latest earnings report, which also saw it announce an additional $100 billion investment in the US. Huang outlined that TSMC's 3-nanometer facilities in the US should come online by the second half of next year and added that the costs of building facilities in the US were higher than in Taiwan."
"2026-07-22T23:22:17.921+08:00","7","0",yes,"","Artificial Intelligence is not developed, rather raised like Human Beings in their houses.   Datacenters are home for AI."
"2026-07-22T23:22:17.921+08:00","8","0",yes,"","Data Center & Power Demand ⚡️  > Massive Deficit: Demand for data centers continues to heavily outpace supply. In 2025, only 8.9 GW of capacity was lit in North America against nearly 21.1 GW of demand, resulting in a ~12 GW deficit.  > Extended Timelines: Hyperscalers traditionally commit to capacity deliverable within 12–18 months, but due to constraints, this window is expected to widen to 24+ months.  > Hyperscaler Capex Scaling: Mega-cap tech capital expenditure is on pace to reach $770B in CY26E (up 74% YoY), which is nearly 5x the $156B deployed in CY23.  > AI Chip Metrics: Bottom-up accelerator chip sales imply ~30 GW of global AI power demand in 2026E. North America accounts for 19 GW of this demand, nearly double the 10.3 GW of new capacity expected to come online.  > Surging Backlogs: The combined cloud backlog surged to $2T in 1Q26, growing three times faster than capex since 2023.  The Six Physical Supply Constraints  > EPC / Construction Labor (2026 Binding Constraint): Reaches its supply ceiling at 10.4 GW. Access to skilled craft labor and electrical trades is currently the most significant bottleneck in the ecosystem.  > Cooling Systems (2028 Binding Constraint): Reaches an 11.4 GW ceiling in 2026 and becomes the primary binding constraint from 2028 onward as chip densities demand highly complex liquid- and hybrid-cooling architectures.  > Power Availability: Set at an 11.6 GW ceiling for 2026. While technically above labor/cooling limits, the US interconnection queue faces long wait times (median 5–8 years). Behind-the-meter (BTM) solutions are increasingly emerging as workarounds.  > Electrical Equipment: Bounded at 12.4 GW. Backlogs for critical components like switchgear are expanding at 2–4x the rate of revenue delivery, with lead times reaching 52–65 weeks.  > Power Transformers: Bounded at 13.2 GW. Lead times for custom-engineered large power transformers routinely exceed 24 to 36 months.  > Power Transformers: Bounded at 13.2 GW. Lead times for custom-engineered large power transformers routinely exceed 24 to 36 months.  $GEV $VRT $TT $CARR $FPS"
"2026-07-22T23:22:27.619+08:00","5","0",yes,"","Smartphones market share in India. 🇮🇳"
"2026-07-22T23:22:27.619+08:00","17","0",yes,"","I can’t believe today Intel is major part of Nvidia portfolio, feels like a fairy tale 😅  This shows Jensen Huang as a true definition of great founder.   We all know how ruthless is tech industry. 🤔"
"2026-07-21T23:22:27.619+08:00","3","0",yes,"","Riding the AI memory wave 🌊 🚀"
"2026-07-21T23:22:37.036+08:00","6","0",yes,"","Samsung Electronics and SK hynix are expected to keep printing money.  Operating profit estimates for Samsung Electronics and SK hynix  1. Samsung Electronics 2026: KRW 441T ($287.9B) 2027: KRW 837T ($546.5B) 2028: KRW 902T ($588.9B)  2. SK hynix 2026: KRW 327T ($213.5B) 2027: KRW 623T ($406.8B) 2028: KRW 667T ($435.5B)"
"2026-07-21T23:22:46.862+08:00","7","0",yes,"","South Korea dominates Memory.  US has lost cutting edge logic, it has to make sure it doesn’t lose memory race.   $MU 🚀"
"2026-07-21T23:22:46.862+08:00","2","5",yes,"","US is on AI siege 🤯  China is releasing back to back models 😶‍🌫️"
"2026-07-20T23:23:36.228+08:00","24","0",yes,"https://www.linkedin.com/feed/update/urn:li:activity:7484970499249233920/","Micron’s margins are better than Nvidia."
"2026-07-20T23:23:36.228+08:00","2","1",yes,"https://www.linkedin.com/feed/update/urn:li:activity:7484947747511480320/","Tokenomics is the new Economy. 💡"
"2026-07-20T23:23:36.228+08:00","9","0",yes,"https://www.linkedin.com/feed/update/urn:li:activity:7484917530109714432/","Global data center memory CAPEX is projected at $1.4 Trillion by 2030."
"2026-07-20T23:23:45.824+08:00","20","0",yes,"https://www.linkedin.com/feed/update/urn:li:activity:7484887327740256256/","iPhone 18 Pro Motherboard leaked.  Brand new A20 Pro Chip with WMCM Packaging Technology & It's gonna come with LPDDR6 RAM Type."
"2026-07-20T23:23:45.824+08:00","21","2",yes,"https://www.linkedin.com/feed/update/urn:li:activity:7484857127954509824/","I thought the demand is only for GPUs 😅"
"2026-07-20T23:23:45.824+08:00","11","0",yes,"https://www.linkedin.com/feed/update/urn:li:activity:7484811886031437824/","OpenAI Foundation might donate 5% stake to US government. 🇺🇸"
"2026-07-19T23:23:45.824+08:00","6","0",yes,"https://www.linkedin.com/feed/update/urn:li:activity:7484766540786081792/","The contracted AI compute pricing has tripled in nine months.  Late 2025 compute deals were printing at roughly $10–18M per MW per year, Nebius/Microsoft in September at ~$17M/MW, Nscale/Microsoft in October at ~$10M/MW.   2026 deals are a completely different market.   Anthropic with a hyperscaler paid in May ~$30M/MW, Google with a hyperscaler in June, ~$50M/MW, Reflection AI in June, ~$50M/MW.  This is a real time structural re-rating of AI infrastructure and the biggest tailwind the neocloud sector has ever seen."
"2026-07-19T23:24:04.659+08:00","8","0",yes,"https://www.linkedin.com/feed/update/urn:li:activity:7484699687384526848/","Samsung hits a record 89.4 trillion won ($58B) quarterly profit on the AI chip boom 🚀"
"2026-07-19T23:24:04.659+08:00","55","2",yes,"https://www.linkedin.com/feed/update/urn:li:activity:7484630640945037312/","TSMC, Micron, SK Hynix, Samsung agressively on expansion. 🚀"
"2026-07-19T23:24:04.659+08:00","1","0",yes,"https://www.linkedin.com/feed/update/urn:li:activity:7484585337164533760/","Memory equalize Logic  For many years Logic dominated."
"2026-07-19T23:24:04.659+08:00","4","0",yes,"https://www.linkedin.com/feed/update/urn:li:activity:7484540415887691776/","Google is the most innovative company in the world 🌎"
"2026-07-18T23:24:23.457+08:00","6","0",yes,"https://www.linkedin.com/feed/update/urn:li:activity:7484494740047200256/","Apple price hike economics.   > Anticipated iPhone Price Hike: Following recent price increases across non-iPhone products, Morgan Stanley now expects a $200 like-for-like starting price increase for the upcoming iPhone 18 lineup (particularly Pro models) in September, up from their previous estimate of $100–$150.   > Protecting Against Inflation: Non-iPhone pricing actions taken on June 25, 2026, indicate that Apple is aggressively prioritizing gross margin preservation to offset sharply rising memory costs (DRAM and NAND inflation).   > Incremental Margins: A $200 price hike on the iPhone 18 Pro (256GB) is estimated to keep its gross margin stable at ~40%. Similarly, the recent $100 increase on the iPad (2025) and $200 increase on the MacBook Air imply internal incremental gross margins of 40% and 27%, respectively.   Consumer Demand & Inelasticity  > Resilient Consumer Behavior: Supply chain checks and steady device lead times suggest that recent price hikes have not negatively affected consumer demand or modified Apple's manufacturing volume strategies.   > Product Elasticity Breakdown: Historical analysis shows Apple's core products possess relatively inelastic demand:   iPhone: The most inelastic product with an estimated elasticity of 0.2–0.5.   Mac: Exhibiting an elasticity of 0.8.   iPad: Demonstrating a roughly unitary price elasticity of 1.0."
"2026-07-18T23:24:23.457+08:00","9","0",yes,"https://www.linkedin.com/feed/update/urn:li:activity:7484449444361510912/","Memory forecast 💡   > HBM Forecast Lifted: The total HBM industry demand forecast was nudged upward to 33.1bn Gb in 2026 (+90% YoY) and 58.7bn Gb in 2027 (+77% YoY).  > AI Accelerator Growth: This is driven by strong hardware procurement. UBS models HBM needs equivalent to 8.5 million Nvidia AI GPU units in 2026 (11.0 million in 2027), alongside upward revisions for Google TPUs (9.1 million units in 2027), AMD, and AWS.  > DDR5 Focus: Suppliers are targeting 50–70% of DDR5 volumes to be tied up in these long-term agreements. Samsung expects to finalize revised LTAs with several major customers by 3Q26.  > DDR Contract Pricing Raised: Baseline DDR contract prices are now expected to jump +32% QoQ in 3Q26 (up from the +17% previously forecasted) and +18% QoQ in 4Q26 (up from +12%). This follows a massive +67% QoQ surge in 2Q26.  > Massive Structural Supply Deficit: Driven by ""agentic AI"" deployments, UBS forecasts a massive 17-percentage-point gap between DRAM supply (+19.3%) and demand (+36.2%) by 2027. Because of this, standard consumer electronics (like laptops, smartphones, and PCs) are facing a severe secondary memory shortage that will likely keep prices elevated through 2028.  > A New Global Top 4 Player: According to UBS and recent market data, CXMT’s global DRAM revenue market share jumped to ~7.7% to 8% in early 2026. This is more than double its 3–4% share from 2025, solidifying its spot right behind the ""Big Three"" (Samsung at 38%, SK Hynix at 29%, and Micron at 22%)."
"2026-07-24T10:00:54.333+08:00","2","0",yes,"https://www.linkedin.com/feed/update/urn:li:activity:7486238771185876992/","Cash printing machines in the world 💵"
"2026-07-24T04:17:54.333+08:00","3","0",yes,"https://www.linkedin.com/feed/update/urn:li:activity:7486216093825544192/","The power of the people is greater than people in power."
"2026-07-24T00:17:54.333+08:00","3","0",yes,"https://www.linkedin.com/feed/update/urn:li:activity:7486148740244774913/","Google capex in 2027 will approach the size of the entire Semiconductor industry a decade ago."
"2026-07-23T21:17:54.333+08:00","3","1",yes,"https://www.linkedin.com/feed/update/urn:li:activity:7486080205552484352/","BJP messed up with wrong generation!"
"2026-07-23T19:18:13.565+08:00","11","0",yes,"https://www.linkedin.com/feed/update/urn:li:activity:7486033415931064320/","The email which changed the world 🌍"
"2026-07-23T15:18:13.565+08:00","18","0",yes,"","HBM $/rack goes from ~$150-300k/rack in Blackwell to ~$400k/rack in Vera Rubin."
"2026-07-23T10:18:23.141+08:00","10","0",yes,"","SK Hynix is expected to bring in $231 Billion of revenue this year up from $67B last year."
"2026-07-23T10:18:23.141+08:00","2","0",yes,"","The AI boom leading to Semi boom 🚀"
"2026-07-23T10:18:23.141+08:00","7","1",yes,"","China’s Battery dominance 🔋⚡️"
"2026-07-23T10:18:32.939+08:00","21","0",yes,"","TSMC's CFO Wendell Huang shared last week that the firm is seeing strong demand from US customers. The executive's comments came after the Taiwanese firm's latest earnings report, which also saw it announce an additional $100 billion investment in the US. Huang outlined that TSMC's 3-nanometer facilities in the US should come online by the second half of next year and added that the costs of building facilities in the US were higher than in Taiwan."
"2026-07-23T10:18:32.939+08:00","8","0",yes,"","Artificial Intelligence is not developed, rather raised like Human Beings in their houses.   Datacenters are home for AI."
"2026-07-23T10:18:42.507+08:00","9","0",yes,"","Data Center & Power Demand ⚡️  > Massive Deficit: Demand for data centers continues to heavily outpace supply. In 2025, only 8.9 GW of capacity was lit in North America against nearly 21.1 GW of demand, resulting in a ~12 GW deficit.  > Extended Timelines: Hyperscalers traditionally commit to capacity deliverable within 12–18 months, but due to constraints, this window is expected to widen to 24+ months.  > Hyperscaler Capex Scaling: Mega-cap tech capital expenditure is on pace to reach $770B in CY26E (up 74% YoY), which is nearly 5x the $156B deployed in CY23.  > AI Chip Metrics: Bottom-up accelerator chip sales imply ~30 GW of global AI power demand in 2026E. North America accounts for 19 GW of this demand, nearly double the 10.3 GW of new capacity expected to come online.  > Surging Backlogs: The combined cloud backlog surged to $2T in 1Q26, growing three times faster than capex since 2023.  The Six Physical Supply Constraints  > EPC / Construction Labor (2026 Binding Constraint): Reaches its supply ceiling at 10.4 GW. Access to skilled craft labor and electrical trades is currently the most significant bottleneck in the ecosystem.  > Cooling Systems (2028 Binding Constraint): Reaches an 11.4 GW ceiling in 2026 and becomes the primary binding constraint from 2028 onward as chip densities demand highly complex liquid- and hybrid-cooling architectures.  > Power Availability: Set at an 11.6 GW ceiling for 2026. While technically above labor/cooling limits, the US interconnection queue faces long wait times (median 5–8 years). Behind-the-meter (BTM) solutions are increasingly emerging as workarounds.  > Electrical Equipment: Bounded at 12.4 GW. Backlogs for critical components like switchgear are expanding at 2–4x the rate of revenue delivery, with lead times reaching 52–65 weeks.  > Power Transformers: Bounded at 13.2 GW. Lead times for custom-engineered large power transformers routinely exceed 24 to 36 months.  > Power Transformers: Bounded at 13.2 GW. Lead times for custom-engineered large power transformers routinely exceed 24 to 36 months.  $GEV $VRT $TT $CARR $FPS"
"2026-07-22T10:18:42.507+08:00","5","0",yes,"","Smartphones market share in India. 🇮🇳"
"2026-07-22T10:18:42.507+08:00","17","0",yes,"","I can’t believe today Intel is major part of Nvidia portfolio, feels like a fairy tale 😅  This shows Jensen Huang as a true definition of great founder.   We all know how ruthless is tech industry. 🤔"
"2026-07-22T10:19:01.752+08:00","3","0",yes,"","Riding the AI memory wave 🌊 🚀"
"2026-07-22T10:19:11.147+08:00","6","0",yes,"https://www.linkedin.com/feed/update/urn:li:activity:7485174257476325376/","Samsung Electronics and SK hynix are expected to keep printing money.  Operating profit estimates for Samsung Electronics and SK hynix  1. Samsung Electronics 2026: KRW 441T ($287.9B) 2027: KRW 837T ($546.5B) 2028: KRW 902T ($588.9B)  2. SK hynix 2026: KRW 327T ($213.5B) 2027: KRW 623T ($406.8B) 2028: KRW 667T ($435.5B)"
"2026-07-21T10:19:11.147+08:00","7","0",yes,"https://www.linkedin.com/feed/update/urn:li:activity:7485128939225403393/","South Korea dominates Memory.  US has lost cutting edge logic, it has to make sure it doesn’t lose memory race.   $MU 🚀"
"2026-07-21T10:19:11.147+08:00","2","5",yes,"https://www.linkedin.com/feed/update/urn:li:activity:7485019451415805953/","US is on AI siege 🤯  China is releasing back to back models 😶‍🌫️"
"2026-07-21T10:19:11.147+08:00","24","0",yes,"https://www.linkedin.com/feed/update/urn:li:activity:7484987960476758016/","Micron’s margins are better than Nvidia."
"2026-07-21T10:19:20.475+08:00","2","1",yes,"https://www.linkedin.com/feed/update/urn:li:activity:7484970499249233920/","Tokenomics is the new Economy. 💡"
"2026-07-21T10:19:30.234+08:00","9","0",yes,"https://www.linkedin.com/feed/update/urn:li:activity:7484947747511480320/","Global data center memory CAPEX is projected at $1.4 Trillion by 2030."
"2026-07-21T10:19:39.460+08:00","20","0",yes,"https://www.linkedin.com/feed/update/urn:li:activity:7484917530109714432/","iPhone 18 Pro Motherboard leaked.  Brand new A20 Pro Chip with WMCM Packaging Technology & It's gonna come with LPDDR6 RAM Type."
"2026-07-20T10:19:39.460+08:00","21","2",yes,"https://www.linkedin.com/feed/update/urn:li:activity:7484887327740256256/","I thought the demand is only for GPUs 😅"
"2026-07-20T10:19:48.894+08:00","11","0",yes,"https://www.linkedin.com/feed/update/urn:li:activity:7484857127954509824/","OpenAI Foundation might donate 5% stake to US government. 🇺🇸"
"2026-07-20T10:19:48.894+08:00","6","0",yes,"https://www.linkedin.com/feed/update/urn:li:activity:7484811886031437824/","The contracted AI compute pricing has tripled in nine months.  Late 2025 compute deals were printing at roughly $10–18M per MW per year, Nebius/Microsoft in September at ~$17M/MW, Nscale/Microsoft in October at ~$10M/MW.   2026 deals are a completely different market.   Anthropic with a hyperscaler paid in May ~$30M/MW, Google with a hyperscaler in June, ~$50M/MW, Reflection AI in June, ~$50M/MW.  This is a real time structural re-rating of AI infrastructure and the biggest tailwind the neocloud sector has ever seen."
"2026-07-20T10:19:58.242+08:00","8","0",yes,"https://www.linkedin.com/feed/update/urn:li:activity:7484766540786081792/","Samsung hits a record 89.4 trillion won ($58B) quarterly profit on the AI chip boom 🚀"
"2026-07-20T10:19:58.242+08:00","55","2",yes,"https://www.linkedin.com/feed/update/urn:li:activity:7484699687384526848/","TSMC, Micron, SK Hynix, Samsung agressively on expansion. 🚀"
"2026-07-19T10:19:58.242+08:00","1","0",yes,"https://www.linkedin.com/feed/update/urn:li:activity:7484630640945037312/","Memory equalize Logic  For many years Logic dominated."
"2026-07-19T10:19:58.242+08:00","4","0",yes,"https://www.linkedin.com/feed/update/urn:li:activity:7484585337164533760/","Google is the most innovative company in the world 🌎"
